placeholder,site,plant_code,species,block,plot,div,c_i,flood,canopy_openness,date,experiment_observation,notes,species2,plant_code2,experiment_final_intermediate,nlvs_per_ind,wilmer_code,wilmer_herb_total,wilmer_lep1_ID,wilmer_lep1_perc,wilmer_lep2_ID,wilmer_lep2_perc,wilmer_coleop1_ID,wilmer_coleop1_perc,wilmer_coleop2_ID,wilmer_coleop2_perc,wilmer_other1_ID,wilmer_other1_perc,wilmer_other2_ID,wilmer_other2_perc,wilmer_notes,wilmer_notes_perc_UNCLEAR,wilmer_spec_total_lf,wilmer_gen_total_lf,wilmer_spec_total_plant,wilmer_gen_total_plant,wilmer_rich_lf,wilmer_rich_plant,field_specialist,field_generalist,field_eois,field_num_other_leps,field_quadrus,
9945,Brazil,396,corcovadense,2,E2,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,45,,,Geometridae,45,,,,,,,,,,,,,,,,,,,,,,
9946,Brazil,396,corcovadense,2,E2,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
9947,Brazil,373,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,10,,,,,Chrysomelidae,3,,,,,Acridinae,7,,,,,,,,,,,,,,
9948,Brazil,373,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,12,,,,,Chrysomelidae,2,,,,,Acridinae,10,,,,,,,,,,,,,,
9949,Brazil,373,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,7,,,,,,,,,,,Acridinae,7,,,,,,,,,,,,,,
9950,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,10,Geometridae/eois,10,,,,,,,,,,,,,,,,,,,,,,,,
9951,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
9952,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,25,,,Geometridae,25,,,,,,,,,,,,,,,,,,,,,,
9953,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,6,,,,,,,,,,,Acridinae,6,,,,,,,,,,,,,,
9954,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,15,,,,,Chrysomelidae,4,,,,,Acridinae,11,,,,,,,,,,,,,,
9955,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,,,,,,,,,,,Acridinae,8,,,,,,,,,,,,,,
9956,Brazil,376,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,25,Geometridae/eois,20,,,,,,,,,Acridinae,5,,,,,,,,,,,,,,
9957,Brazil,447,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,16,,,,,Chrysomelidae,4,Curculionidae,2,,,Acridinae,10,,,,,,,,,,,,,,
9958,Brazil,447,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,18,,,Noctuidae,18,,,,,,,,,,,,,,,,,,,,,,
9959,Brazil,447,lepturum,2,G2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,20,Geometridae/eois,20,,,,,,,,,,,,,,,,,,,,,,,,
9960,Brazil,349,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,20,,,,,Chrysomelidae,5,,,,,Acridinae,15,,,,,,,,,,,,,,
9961,Brazil,349,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,9,,,,,,,,,,,Acridinae,9,,,,,,,,,,,,,,
9962,Brazil,350,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,15,,,,,Chrysomelidae,2,,,,,Acridinae,13,,,,,,,,,,,,,,
9963,Brazil,350,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,75,,,Noctuidae,30,Chrysomelidae,10,,,,,Acridinae,35,,,,,,,,,,,,,,
9964,Brazil,350,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,14,Geometridae/eois,4,,,Chrysomelidae,3,,,,,Acridinae,7,,,,,,,,,,,,,,
9965,Brazil,350,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
9966,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,26,,,,,,,,,,,Acridinae,25,,,,,,,,,,,,,,
9967,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,7,,,,,Chrysomelidae,5,,,,,Acridinae,2,,,,,,,,,,,,,,
9968,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,22,,,,,Chrysomelidae,4,,,,,Acridinae,18,,,,,,,,,,,,,,
9969,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,50,Geometridae/eois,30,,,Chrysomelidae,4,,,,,Acridinae,16,,,,,,,,,,,,,,
9970,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,40,Geometridae/eois,25,,,Chrysomelidae,5,,,,,Acridinae,10,,,,,,,,,,,,,,
9971,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,60,Geometridae/eois,60,,,,,,,,,,,,,,,,,,,,,,,,
9972,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,12,Geometridae/eois,3,,,,,,,,,Acridinae,9,,,,,,,,,,,,,,
9973,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,7,,,,,Chrysomelidae,2,,,,,Acridinae,5,,,,,,,,,,,,,,
9974,Brazil,352,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,9,,,,,Chrysomelidae,7,,,,,Acridinae,2,,,,,,,,,,,,,,
9975,Brazil,353,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,70,,,,,,,,,,,Acridinae,70,,,,,,,,,,,,,,
9976,Brazil,354,vicosanum,2,H2,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,4,,,Geometridae,4,,,,,,,,,,,,,,,,,,,,,,
9977,Brazil,309,vicosanum,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,16,,,,,Chrysomelidae,2,,,,,Acridinae,14,,,,,,,,,,,,,,
9978,Brazil,309,vicosanum,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,14,,,,,Chrysomelidae,2,,,,,Acridinae,12,,,,,,,,,,,,,,
9979,Brazil,309,vicosanum,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,4,,,Geometridae,4,,,,,,,,,,,,,,,,,,,,,,
9980,Brazil,309,vicosanum,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,54,,,,,Chrysomelidae,4,,,,,Acridinae,50,,,,,,,,,,,,,,
9981,Brazil,309,vicosanum,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,25,,,,,,,,,,,Acridinae,25,,,,,,,,,,,,,,
9982,Brazil,310,lepturum,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,1,,,,,Chrysomelidae,1,,,,,,,,,,,,,,,,,,,,
9983,Brazil,312,corcovadense,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
9984,Brazil,312,corcovadense,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,40,,,,,,,,,,,Acridinae,40,,,,,,,,,,,,,,
9985,Brazil,500,corcovadense,3,A3,three,clone,NA,,,experiment,NA,,,2,0,03/01/19,12,,,,,Chrysomelidae,2,,,,,Acridinae,10,,,,,,,,,,,,,,
9986,Brazil,320,corcovadense,3,B3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,,,,,,,Acridinae,2,,,,,,,,,,,,,,
9987,Brazil,337,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,9,,,Geometridae,9,,,,,,,,,,,,,,,,,,,,,,
9988,Brazil,338,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,10,,,,,Chrysomelidae,5,,,,,,,hoja seca,5,,,,,,,,,,,,
9989,Brazil,338,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,16,Geometridae/eois,10,,,Chrysomelidae,3,,,,,Acridinae,2,,,,,,,,,,,,,,
9990,Brazil,338,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,25,,,Apatelodidae,25,,,,,,,,,,,,,,,,,,,,,,
9991,Brazil,341,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,50,,,Geometridae,20,,,,,,,Acridinae,30,,,,,,,,,,,,,,
9992,Brazil,342,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,4,,,,,Chrysomelidae,4,,,,,,,,,,,,,,,,,,,,
9993,Brazil,342,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,16,,,,,Chrysomelidae,1,,,,,Acridinae,15,,,,,,,,,,,,,,
9994,Brazil,342,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,6,,,,,Chrysomelidae,2,,,,,Acridinae,4,,,,,,,,,,,,,,
9995,Brazil,496,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,,,,,,,Acridinae,8,,,,,,,,,,,,,,
9996,Brazil,497,lepturum,3,C3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,6,,,,,Chrysomelidae,6,,,,,Acridinae,7,,,,,,,,,,,,,,
9997,Brazil,313,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,18,,,Geometridae,8,,,,,,,Acridinae,10,,,,,,,,,,,,,,
9998,Brazil,313,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,1,,,,,Chrysomelidae,1,,,,,,,,,,,,,,,,,,,,
9999,Brazil,314,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,36,,,Apatelodidae,10,Chrysomelidae,5,,,,,Acridinae,21,,,,,,,,,,,,,,
10000,Brazil,314,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,70,,,Apatelodidae,20,,,,,,,Acridinae,50,,,,,,,,,,,,,,
10001,Brazil,314,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,,,,,,,Acridinae,3,,,,,,,,,,,,,,
10002,Brazil,315,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,,,,,,,Acridinae,3,,,,,,,,,,,,,,
10003,Brazil,315,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,8,,,Apatelodidae,8,,,,,,,,,,,,,,,,,,,,,,
10004,Brazil,315,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,Chrysomelidae,2,,,,,Acridinae,3,,,,,,,,,,,,,,
10005,Brazil,315,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,Chrysomelidae,1,,,,,Acridinae,4,,,,,,,,,,,,,,
10006,Brazil,315,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,16,,,,,,,,,,,Acridinae,12,hoja seca,4,,,,,,,,,,,,
10007,Brazil,316,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,,,,,,,Acridinae,5,,,,,,,,,,,,,,
10008,Brazil,316,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,40,,,,,,,,,,,Acridinae,40,,,,,,,,,,,,,,
10009,Brazil,316,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,15,,,,,,,,,,,Acridinae,15,,,,,,,,,,,,,,
10010,Brazil,316,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,25,,,,,Chrysomelidae,8,,,,,Acridinae,17,,,,,,,,,,,,,,
10011,Brazil,317,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,20,,,,,,,,,,,Acridinae,20,,,,,,,,,,,,,,
10012,Brazil,317,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,85,,,,,,,,,,,Acridinae,85,,,,,,,,,,,,,,
10013,Brazil,317,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,45,,,,,,,,,,,Acridinae,45,,,,,,,,,,,,,,
10014,Brazil,317,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,70,,,,,,,,,,,Acridinae,70,,,,,,,,,,,,,,
10015,Brazil,318,vicosanum,3,D3,one,clone,NA,,,experiment,NA,,,2,0,03/01/19,9,,,,,,,,,,,Acridinae,9,,,,,,,,,,,,,,
10016,Brazil,345,corcovadense,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,,,,,,,Acridinae,5,,,,,,,,,,,,,,
10017,Brazil,347,corcovadense,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,22,,,,,,,,,,,Acridinae,22,,,,,,,,,,,,,,
10018,Brazil,347,corcovadense,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,6,,,,,Chrysomelidae,3,,,,,Acridinae,3,,,,,,,,,,,,,,
10020,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,15,,,,,,,,,,,Acridinae,15,,,,,,,,,,,,,,
10021,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,,,,,Chrysomelidae,3,,,,,Acridinae,1,,,,,,,,,,,,,,
10022,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,70,,,,,,,,,,,Acridinae,70,,,,,,,,,,,,,,
10023,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,,,,,,,Acridinae,5,,,,,,,,,,,,,,
10024,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
10025,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,40,,,Geometridae,5,,,,,,,Acridinae,35,,,,,,,,,,,,,,
10026,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,,,,,,,,,,,,,,,,,,,,,,,,,,
10027,Brazil,348,vicosanum,3,E3,three,ind,NA,,,experiment,NA,,,2,0,03/01/19,7,,,,,,,,,,,,,,,,,,,,,,,,,,
10028,Brazil,301,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,,,Curculionidae,2,,,,,,,,,,,,,,,,,,
10029,Brazil,301,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,6,,,,,Chrysomelidae,2,Curculionidae,2,,,Acridinae,2,,,,,,,,,,,,,,
10030,Brazil,301,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,,,,,,,Acridinae,2,,,,,,,,,,,,,,
10031,Brazil,302,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,,,,,,,,,,,Acridinae,8,,,,,,,,,,,,,,
10032,Brazil,304,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,Geometridae/eois,5,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
10033,Brazil,304,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,1,,,,,Chrysomelidae,1,,,,,,,,,,,,,,,,,,,,
10034,Brazil,305,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,35,,,,,,,,,,,Acridinae,35,,,,,,,,,,,,,,
10035,Brazil,305,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,2,,,,,Acridinae,1,,,,,,,,,,,,,,
10036,Brazil,305,corcovadense,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,70,,,,,Chrysomelidae,15,,,,,Acridinae,55,,,,,,,,,,,,,,
10037,Brazil,308,vicosanum,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,40,,,Geometridae,15,,,,,,,Acridinae,25,,,,,,,,,,,,,,
10038,Brazil,308,vicosanum,3,F3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
10039,Brazil,332,lepturum,3,G3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
10040,Brazil,335,lepturum,3,G3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,12,,,,,Chrysomelidae,12,,,,,,,,,,,,,,,,,,,,
10041,Brazil,335,lepturum,3,G3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,,,,,,,Acridinae,3,,,,,,,,,,,,,,
10042,Brazil,336,lepturum,3,G3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,2,,,,,Chrysomelidae,1,,,,,,,,,,,,,,,,,,,,
10043,Brazil,336,lepturum,3,G3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,6,,,,,Chrysomelidae,3,Curculionidae,2,,,,,,,,,,,,,,,,,,
10044,Brazil,336,lepturum,3,G3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,,,Apatelodidae,8,,,,,,,,,,,,,,,,,,,,,,
10045,Brazil,325,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,8,,,,,Chrysomelidae,5,,,,,Acridinae,3,,,,,,,,,,,,,,
10046,Brazil,325,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,13,,,,,,,,,,,Acridinae,13,,,,,,,,,,,,,,
10047,Brazil,325,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,15,,,,,Chrysomelidae,3,,,,,Acridinae,12,,,,,,,,,,,,,,
10048,Brazil,326,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,14,,,,,Chrysomelidae,14,,,,,,,,,,,,,,,,,,,,
10049,Brazil,326,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,50,,,,,Chrysomelidae,10,,,,,Acridinae,40,,,,,,,,,,,,,,
10050,Brazil,326,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,10,,,,,Chrysomelidae,2,,,,,Acridinae,8,,,,,,,,,,,,,,
10051,Brazil,326,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,Chrysomelidae,5,,,,,,,,,,,,,,,,,,,,
10052,Brazil,327,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
10053,Brazil,327,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,2,Curculionidae,1,,,,,,,,,,,,,,,,,,
10054,Brazil,327,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,20,,,,,Chrysomelidae,5,,,,,Acridinae,15,,,,,,,,,,,,,,
10055,Brazil,329,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,3,,,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
10056,Brazil,329,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,20,,,Apatelodidae,20,,,,,,,,,,,,,,,,,,,,,,
10057,Brazil,329,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,10,,,,,Chrysomelidae,2,,,,,Acridinae,8,,,,,,,,,,,,,,
10058,Brazil,329,vicosanum,3,H3,one,ind,NA,,,experiment,NA,,,2,0,03/01/19,5,,,,,Chrysomelidae,2,,,,,Acridinae,3,,,,,,,,,,,,,,
10059,Brazil,429,corcovadense,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,30,,,Hesperiidae,25,Chrysomelidae,5,,,,,,,,,,,,,,,,,,,,
10060,Brazil,429,corcovadense,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,15,Geometridae/eois,10,,,Chrysomelidae,3,Curculionidae,2,,,,,,,,,,,,,,,,,,
10061,Brazil,430,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,40,,,Geometridae,15,Chrysomelidae,5,,,,,Acridinae,20,,,,,,,,,,,,,,
10062,Brazil,430,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,18,,,,,Chrysomelidae,3,,,,,Acridinae,15,,,,,,,,,,,,,,
10063,Brazil,431,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,20,,,,,Chrysomelidae,5,,,,,Acridinae,15,,,,,,,,,,,,,,
10064,Brazil,431,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,14,,,,,Chrysomelidae,2,,,,,Acridinae,12,,,,,,,,,,,,,,
10065,Brazil,431,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,8,,,,,Chrysomelidae,1,,,,,Acridinae,7,,,,,,,,,,,,,,
10066,Brazil,431,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,14,,,,,Chrysomelidae,2,,,,,Acridinae,12,,,,,,,,,,,,,,
10067,Brazil,431,vicosanum,1,A1,three,clone,NA,,,experiment,NA,,,3,0,12/01/19,16,,,,,Chrysomelidae,2,,,,,,,hoja dañada,14,,,,,,,,,,,,
10068,Brazil,415,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,5,,,,,,,,,,,Acridinae,5,,,,,,,,,,,,,,
10069,Brazil,415,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,24,,,,,,,,,,,Acridinae,24,,,,,,,,,,,,,,
10070,Brazil,415,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,14,,,,,,,,,,,Acridinae,14,,,,,,,,,,,,,,
10071,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,6,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,35,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,60,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,30,,,,,,,,,,,Acridinae,30,,,,,,,,,,,,,,
10075,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,75,,,Erebidae,75,,,,,,,,,,,,,,,,,,,,,,
10076,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,8,,,,,Chrysomelidae,2,,,,,Acridinae,6,,,,,,,,,,,,,,
10077,Brazil,417,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,2,,,,,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
10078,Brazil,418,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,60,,,Geometridae,30,,,,,,,Acridinae,30,,,,,,,,,,,,,,
10079,Brazil,419,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,75,,,Apatelodidae,75,,,,,,,,,,,,,,,,,,,,,,
10080,Brazil,419,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,70,,,Apatelodidae,68,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
10081,Brazil,420,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,6,,,,,Chrysomelidae,6,,,,,,,,,,,,,,,,,,,,
10082,Brazil,420,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,25,,,,,,,,,,,Acridinae,25,,,,,,,,,,,,,,
10083,Brazil,420,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,50,,,,,Chrysomelidae,5,,,,,Acridinae,45,,,,,,,,,,,,,,
10084,Brazil,420,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,8,,,,,,,,,,,Acridinae,8,,,,,,,,,,,,,,
10085,Brazil,420,corcovadense,1,B1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,3,,,,,Chrysomelidae,3,,,,,,,,,,,,,,,,,,,,
10086,Brazil,441,lepturum,1,C1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,18,,,,,,,,,,,Acridinae,18,,,,,,,,,,,,,,
10087,Brazil,404,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,70,,,,,,,,,,,Acridinae,70,,,,,,,,,,,,,,
10088,Brazil,404,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,12,,,Geometridae,10,Chrysomelidae,2,,,,,,,,,,,,,,,,,,,,
10089,Brazil,404,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,8,,,,,,,,,,,Acridinae,8,,,,,,,,,,,,,,
10090,Brazil,404,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,4,,,,,Chrysomelidae,4,,,,,,,,,,,,,,,,,,,,
10091,Brazil,405,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,20,,,,,Chrysomelidae,4,,,,,Acridinae,16,,,,,,,,,,,,,,
10092,Brazil,405,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,23,,,,,Chrysomelidae,2,,,,,Acridinae,13,Hoja seca,7,,,,,,,,,,,,
10093,Brazil,405,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,25,,,,,,,,,,,Acridinae,25,,,,,,,,,,,,,,
10094,Brazil,453,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,10,,,,,Chrysomelidae,2,,,,,Acridinae,8,,,,,,,,,,,,,,
10095,Brazil,453,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,45,,,Geometridae,15,Chrysomelidae,4,,,,,Acridinae,26,,,,,,,,,,,,,,
10096,Brazil,453,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,50,,,,,Chrysomelidae,4,,,,,Acridinae,30,Hoja seca,16,,,,,,,,,,,,
10097,Brazil,454,vicosanum,1,D1,one,clone,NA,,,experiment,NA,,,3,0,12/01/19,7,,,,,Chrysomelidae,3,,,,,Acridinae,4,,,,,,,,,,,,,,
